id,Timestamp,Category,Money,Description,Details
922932132,2022-10-27T00:09:16.660992+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Jerem store""}"
922932096,2022-10-27T00:09:16.555427+00:00,interest,375,Bond yield,"{""bond value"": ""$75000"", ""interest"": ""0.5%"", ""issuer"": ""McCestes SA""}"
922932091,2022-10-27T00:09:16.542383+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Olimpos AS""}"
922516545,2022-10-26T19:43:42.559696+00:00,bonds,55000,Bond call,"{""issuer"": ""KUDO KAI"", ""amount"": 11, ""interest"": 0.51}"
921744823,2022-10-26T07:16:13.925159+00:00,fees,-318,Market fees selling Plastic,{}
921744822,2022-10-26T07:16:13.920873+00:00,market,10600,Plastic market order filled,"{""resource"": ""Plastic"", ""amount"": 1000, ""quality"": 1, ""price"": ""$10.60"", ""buyer"": ""Gokul Dham"", ""profit"": 1314}"
921744714,2022-10-26T07:16:07.898812+00:00,fees,-1332,Market fees selling Flight computer,{}
921744713,2022-10-26T07:16:07.895984+00:00,market,44370,Flight computer market order filled,"{""resource"": ""Flight computer"", ""amount"": 9, ""quality"": 0, ""price"": ""$4930.00"", ""buyer"": ""Tagliacozzo"", ""profit"": -664}"
921743035,2022-10-26T07:14:26.726198+00:00,fees,-96,Market fees selling Water,{}
921743033,2022-10-26T07:14:26.722576+00:00,market,3190,Water market order filled,"{""resource"": ""Water"", ""amount"": 10000, ""quality"": 1, ""price"": ""$0.32"", ""buyer"": ""La tiendita de Don Pepe2546"", ""profit"": 476}"
921742846,2022-10-26T07:14:14.647304+00:00,fees,-111,Market fees selling Electronics research,{}
921742845,2022-10-26T07:14:14.645036+00:00,market,3700,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 10, ""quality"": 0, ""price"": ""$370.00"", ""buyer"": ""Cyrus Inc."", ""profit"": 1095}"
921739694,2022-10-26T07:11:13.606113+00:00,bonds,-75000,Investment in bonds,"{""amount"": 15, ""bond issuer"": ""Curry King"", ""interest"": ""0.5%"", ""restructure on default"": ""20%""}"
921594552,2022-10-26T04:42:21.641643+00:00,market,49500,Flight computer market order filled,"{""resource"": ""Flight computer"", ""amount"": 10, ""quality"": 0, ""price"": ""$4950.00"", ""buyer"": ""GVBARCO"", ""profit"": 941}"
921594010,2022-10-26T04:41:51.498505+00:00,market,79200,Flight computer market order partially filled,"{""resource"": ""Flight computer"", ""amount"": 16, ""quality"": 0, ""price"": ""$4950.00"", ""buyer"": ""GVBARCO"", ""profit"": ""$1506"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
921590103,2022-10-26T04:38:06.055819+00:00,market,39600,Flight computer market order partially filled,"{""resource"": ""Flight computer"", ""amount"": 8, ""quality"": 0, ""price"": ""$4950.00"", ""buyer"": ""Myst Take"", ""profit"": ""$753"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
921582049,2022-10-26T04:30:25.088667+00:00,fees,-5792,Market fees selling Flight computer,"{""remaining_fees"": ""$0""}"
921582048,2022-10-26T04:30:25.086374+00:00,market,24750,Flight computer market order partially filled,"{""resource"": ""Flight computer"", ""amount"": 5, ""quality"": 0, ""price"": ""$4950.00"", ""buyer"": ""Toninoros"", ""profit"": ""$-5321"", ""fees"": ""$5792"", ""remaining_fees"": ""$0""}"
921562429,2022-10-26T04:09:03.902510+00:00,fees,-2085,Market fees selling Electronics research,{}
921562428,2022-10-26T04:09:03.900214+00:00,market,69480,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 180, ""quality"": 0, ""price"": ""$386.00"", ""buyer"": ""Mahakal"", ""profit"": 22685}"
921509994,2022-10-26T03:31:10.740109+00:00,taxes,-6514,Accounting overhead,"{""Cash"": ""$842,610"", ""Investment in bonds"": ""$3,460,000"", ""Bonds payable"": ""$0"", ""Executive lift"": ""$0"", ""Cash/bonds value over $3,000,000 at 0.5%"": ""$6,514""}"
921364822,2022-10-26T00:15:26.385408+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""Nilzas Cooperativa""}"
921364820,2022-10-26T00:15:26.368609+00:00,interest,1500,Bond yield,"{""bond value"": ""$300000"", ""interest"": ""0.5%"", ""issuer"": ""Gungor holding 0""}"
921364810,2022-10-26T00:15:26.270200+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Williams Ltda""}"
921364657,2022-10-26T00:15:24.860318+00:00,interest,280,Bond yield,"{""bond value"": ""$55000"", ""interest"": ""0.5%"", ""issuer"": ""KUDO KAI""}"
921364654,2022-10-26T00:15:24.840581+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Heatsink""}"
921341751,2022-10-26T00:12:23.096698+00:00,interest,400,Bond yield,"{""bond value"": ""$80000"", ""interest"": ""0.5%"", ""issuer"": ""WE GOT U""}"
921341379,2022-10-26T00:12:22.065020+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""sim003""}"
921341373,2022-10-26T00:12:22.049057+00:00,interest,325,Bond yield,"{""bond value"": ""$65000"", ""interest"": ""0.5%"", ""issuer"": ""KComme""}"
921341086,2022-10-26T00:12:21.178868+00:00,interest,150,Bond yield,"{""bond value"": ""$30000"", ""interest"": ""0.5%"", ""issuer"": ""Simgi Entreprise""}"
921341080,2022-10-26T00:12:21.161411+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Jerem store""}"
921341028,2022-10-26T00:12:21.015814+00:00,interest,375,Bond yield,"{""bond value"": ""$75000"", ""interest"": ""0.5%"", ""issuer"": ""McCestes SA""}"
921341020,2022-10-26T00:12:20.998966+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Olimpos AS""}"
921334491,2022-10-26T00:12:05.521104+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""SECCEN UK""}"
921334477,2022-10-26T00:12:05.491601+00:00,interest,950,Bond yield,"{""bond value"": ""$190000"", ""interest"": ""0.5%"", ""issuer"": ""Alekos S.A.""}"
921334470,2022-10-26T00:12:05.477345+00:00,interest,1875,Bond yield,"{""bond value"": ""$375000"", ""interest"": ""0.5%"", ""issuer"": ""Imperial Aeronautics Ltd.""}"
921334464,2022-10-26T00:12:05.462174+00:00,interest,550,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.6%"", ""issuer"": ""Tadif Co Ltd""}"
921334284,2022-10-26T00:12:05.071537+00:00,interest,425,Bond yield,"{""bond value"": ""$85000"", ""interest"": ""0.5%"", ""issuer"": ""Fate Co""}"
921334276,2022-10-26T00:12:05.056290+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""BestOfIndustries""}"
921334270,2022-10-26T00:12:05.040255+00:00,interest,1775,Bond yield,"{""bond value"": ""$355000"", ""interest"": ""0.5%"", ""issuer"": ""Brother Xiaoye""}"
920535010,2022-10-25T15:48:04.937062+00:00,fees,-3228,Market fees selling Rocket fuel,{}
920535009,2022-10-25T15:48:04.933964+00:00,market,107594,Rocket fuel market order filled,"{""resource"": ""Rocket fuel"", ""amount"": 3499, ""quality"": 1, ""price"": ""$30.75"", ""buyer"": ""SadMad Co"", ""profit"": 23147}"
920528128,2022-10-25T15:42:17.535011+00:00,fees,-1321,Market fees selling Flight computer,{}
920528127,2022-10-25T15:42:17.531974+00:00,market,44010,Flight computer market order filled,"{""resource"": ""Flight computer"", ""amount"": 9, ""quality"": 0, ""price"": ""$4890.00"", ""buyer"": ""NRW International GmbH"", ""profit"": -1013}"
920526589,2022-10-25T15:40:57.315049+00:00,market,4140,On-board computer market order filled,"{""resource"": ""On-board computer"", ""amount"": 9, ""quality"": 0, ""price"": ""$460.00"", ""buyer"": ""Apolll102"", ""profit"": 891}"
920526219,2022-10-25T15:40:38.717470+00:00,fees,-890,Market fees selling Electronic components,{}
920526218,2022-10-25T15:40:38.713951+00:00,market,29645,Electronic components market order filled,"{""resource"": ""Electronic components"", ""amount"": 539, ""quality"": 2, ""price"": ""$55.00"", ""buyer"": ""Barreltime Inc"", ""profit"": -621}"
920524202,2022-10-25T15:38:42.792748+00:00,market,11040,On-board computer market order partially filled,"{""resource"": ""On-board computer"", ""amount"": 24, ""quality"": 0, ""price"": ""$460.00"", ""buyer"": ""Retsnoms Company"", ""profit"": ""$2376"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
920523910,2022-10-25T15:38:27.881790+00:00,market,14720,On-board computer market order partially filled,"{""resource"": ""On-board computer"", ""amount"": 32, ""quality"": 0, ""price"": ""$460.00"", ""buyer"": ""TMW Holdings"", ""profit"": ""$3168"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
920521960,2022-10-25T15:36:50.123259+00:00,fees,-2841,Market fees selling Carbon composite,{}
920521959,2022-10-25T15:36:50.096997+00:00,market,94687,Carbon composite market order filled,"{""resource"": ""Carbon composite"", ""amount"": 1515, ""quality"": 1, ""price"": ""$62.50"", ""buyer"": ""Sovhoz Zvezda"", ""profit"": 20761}"
920519628,2022-10-25T15:34:59.676431+00:00,fees,-2232,Market fees selling Golden bars,{}
920519627,2022-10-25T15:34:59.672791+00:00,market,74400,Golden bars market order filled,"{""resource"": ""Golden bars"", ""amount"": 12, ""quality"": 2, ""price"": ""$6200.00"", ""buyer"": ""NO SEEDS NO STEMS NO STICKS"", ""profit"": 21877}"
920518682,2022-10-25T15:34:13.173515+00:00,market,58880,On-board computer market order partially filled,"{""resource"": ""On-board computer"", ""amount"": 128, ""quality"": 0, ""price"": ""$460.00"", ""buyer"": ""Hfm Com."", ""profit"": ""$12672"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
920517017,2022-10-25T15:32:54.022931+00:00,market,1840,On-board computer market order partially filled,"{""resource"": ""On-board computer"", ""amount"": 4, ""quality"": 0, ""price"": ""$460.00"", ""buyer"": ""Puritera"", ""profit"": ""$396"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
920516667,2022-10-25T15:32:35.946305+00:00,fees,-2829,Market fees selling On-board computer,"{""remaining_fees"": ""$0""}"
920516665,2022-10-25T15:32:35.935709+00:00,market,3680,On-board computer market order partially filled,"{""resource"": ""On-board computer"", ""amount"": 8, ""quality"": 0, ""price"": ""$460.00"", ""buyer"": ""Engidan"", ""profit"": ""$-2036"", ""fees"": ""$2829"", ""remaining_fees"": ""$0""}"
920514727,2022-10-25T15:31:05.150324+00:00,fees,-7347,Market fees selling Batteries,{}
920514726,2022-10-25T15:31:05.124204+00:00,market,244885,Batteries market order filled,"{""resource"": ""Batteries"", ""amount"": 2881, ""quality"": 1, ""price"": ""$85.00"", ""buyer"": ""Newfie Corp."", ""profit"": 25813}"
920511225,2022-10-25T15:28:08.957638+00:00,fees,-90,Market fees selling Robots,{}
920511224,2022-10-25T15:28:08.925636+00:00,market,2980,Robots market order filled,"{""resource"": ""Robots"", ""amount"": 10, ""quality"": 0, ""price"": ""$298.00"", ""buyer"": ""Vcxzack"", ""profit"": -7810}"
920509288,2022-10-25T15:26:31.058648+00:00,market,-34837,Bought Transport on market,"{""amount"": 100000, ""price"": ""$0.35"", ""seller(s)"": ""Golden 8eAr, United Enterprises Inc""}"
920285094,2022-10-25T12:08:01.817924+00:00,bonds,-80000,Investment in bonds,"{""amount"": 16, ""bond issuer"": ""WE GOT U"", ""interest"": ""0.5%"", ""restructure on default"": ""20%""}"
920281459,2022-10-25T12:04:51.330380+00:00,production,-15038,Production of Gold ore,"{""amount"": 1824, ""price"": ""$22.59"", ""quality"": 1}"
920106410,2022-10-25T09:12:58.253128+00:00,bonds,-125000,Investment in bonds,"{""amount"": 25, ""bond issuer"": ""Imperial Aeronautics Ltd."", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
920106146,2022-10-25T09:12:41.659553+00:00,bonds,-100000,Investment in bonds,"{""amount"": 20, ""bond issuer"": ""Nilzas Cooperativa"", ""interest"": ""0.5%"", ""restructure on default"": ""28%""}"
920106081,2022-10-25T09:12:36.927854+00:00,bonds,-50000,Investment in bonds,"{""amount"": 10, ""bond issuer"": ""Gungor holding 0"", ""interest"": ""0.5%"", ""restructure on default"": ""28%""}"
920106007,2022-10-25T09:12:30.646314+00:00,bonds,-250000,Investment in bonds,"{""amount"": 50, ""bond issuer"": ""Gungor holding 0"", ""interest"": ""0.5%"", ""restructure on default"": ""28%""}"
920105848,2022-10-25T09:12:21.841737+00:00,bonds,-250000,Investment in bonds,"{""amount"": 50, ""bond issuer"": ""SECCEN UK"", ""interest"": ""0.5%"", ""restructure on default"": ""36%""}"
920105697,2022-10-25T09:12:11.597095+00:00,bonds,-125000,Investment in bonds,"{""amount"": 25, ""bond issuer"": ""sim003"", ""interest"": ""0.5%"", ""restructure on default"": ""36%""}"
920105604,2022-10-25T09:12:07.215422+00:00,bonds,-125000,Investment in bonds,"{""amount"": 25, ""bond issuer"": ""sim003"", ""interest"": ""0.5%"", ""restructure on default"": ""36%""}"
920104497,2022-10-25T09:10:57.356591+00:00,bonds,-65000,Investment in bonds,"{""amount"": 13, ""bond issuer"": ""KComme"", ""interest"": ""0.5%"", ""restructure on default"": ""20%""}"
920104339,2022-10-25T09:10:44.605599+00:00,bonds,-190000,Investment in bonds,"{""amount"": 38, ""bond issuer"": ""Alekos S.A."", ""interest"": ""0.5%"", ""restructure on default"": ""24%""}"
920103613,2022-10-25T09:09:54.870194+00:00,bonds,-125000,Investment in bonds,"{""amount"": 25, ""bond issuer"": ""Imperial Aeronautics Ltd."", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
920103485,2022-10-25T09:09:46.787075+00:00,bonds,-125000,Investment in bonds,"{""amount"": 25, ""bond issuer"": ""Imperial Aeronautics Ltd."", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
920102870,2022-10-25T09:09:10.579121+00:00,bonds,-100000,Investment in bonds,"{""amount"": 20, ""bond issuer"": ""Tadif Co Ltd"", ""interest"": ""0.6%"", ""restructure on default"": ""44%""}"
920102640,2022-10-25T09:08:57.493334+00:00,bonds,-125000,Investment in bonds,"{""amount"": 25, ""bond issuer"": ""Williams Ltda"", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
920102556,2022-10-25T09:08:53.043916+00:00,bonds,-125000,Investment in bonds,"{""amount"": 25, ""bond issuer"": ""Williams Ltda"", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
920100430,2022-10-25T09:06:41.910873+00:00,production,-28736,Production of Chemicals,"{""amount"": 14210, ""price"": ""$14.16"", ""quality"": 2}"
920057006,2022-10-25T08:16:18.972804+00:00,bonds,-55000,Investment in bonds,"{""amount"": 11, ""bond issuer"": ""KUDO KAI"", ""interest"": ""0.5%"", ""restructure on default"": ""4%""}"
920056790,2022-10-25T08:16:05.056830+00:00,bonds,-30000,Investment in bonds,"{""amount"": 6, ""bond issuer"": ""Simgi Entreprise"", ""interest"": ""0.5%"", ""restructure on default"": ""20%""}"
920056677,2022-10-25T08:15:58.921555+00:00,bonds,-85000,Investment in bonds,"{""amount"": 17, ""bond issuer"": ""Fate Co"", ""interest"": ""0.5%"", ""restructure on default"": ""36%""}"
920056571,2022-10-25T08:15:51.990674+00:00,bonds,-200000,Investment in bonds,"{""amount"": 40, ""bond issuer"": ""Jerem store"", ""interest"": ""0.5%"", ""restructure on default"": ""40%""}"
920055899,2022-10-25T08:15:09.769502+00:00,bonds,-200000,Investment in bonds,"{""amount"": 40, ""bond issuer"": ""BestOfIndustries"", ""interest"": ""0.5%"", ""restructure on default"": ""28%""}"
920055864,2022-10-25T08:15:07.390046+00:00,bonds,-355000,Investment in bonds,"{""amount"": 71, ""bond issuer"": ""Brother Xiaoye"", ""interest"": ""0.5%"", ""restructure on default"": ""32%""}"
920055656,2022-10-25T08:14:53.486185+00:00,bonds,-250000,Investment in bonds,"{""amount"": 50, ""bond issuer"": ""Heatsink"", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
920054042,2022-10-25T08:13:01.907136+00:00,production,-38560,Production of Flight computer,"{""amount"": 120, ""price"": ""$4855.88"", ""quality"": 0}"
920053951,2022-10-25T08:12:56.097500+00:00,market,-109770,Bought On-board computer on market,"{""amount"": 240, ""price"": ""$457.38"", ""seller(s)"": ""Kraken Electric, Silver dsrI""}"
920053716,2022-10-25T08:12:40.781518+00:00,market,-434375,Bought High grade e-comps on market,"{""amount"": 480, ""price"": ""$904.95"", ""seller(s)"": ""Nature Industries, MUBENT INC, MOOS GmbH, Tofanarock""}"
920050116,2022-10-25T08:09:03.554928+00:00,production,-28180,Production of On-board computer,"{""amount"": 976, ""price"": ""$361.00"", ""quality"": 0}"
920049247,2022-10-25T08:08:15.154989+00:00,market,-81270,Bought Electronic components on market,"{""amount"": 1500, ""price"": ""$54.18"", ""seller(s)"": ""HAKTAN CO., Neo Electronics Inc., Sachdeva.LTD""}"
920048730,2022-10-25T08:07:44.575096+00:00,market,-37908,Bought Processors on market,"{""amount"": 324, ""price"": ""$117.00"", ""seller(s)"": ""Ftmonde""}"
920048727,2022-10-25T08:07:44.236289+00:00,market,-78388,Bought Processors on market,"{""amount"": 676, ""price"": ""$115.96"", ""seller(s)"": ""Nature Industries, JW Group Inc., BONG VENTURES, Schavier""}"
920047582,2022-10-25T08:06:31.184312+00:00,market,231250,Golden bars market order filled,"{""resource"": ""Golden bars"", ""amount"": 37, ""quality"": 2, ""price"": ""$6250.00"", ""buyer"": ""Inc.ton"", ""profit"": 73673}"
920045892,2022-10-25T08:04:51.355067+00:00,production,-45115,Production of Chemicals,"{""amount"": 22310, ""price"": ""$14.16"", ""quality"": 2}"
920044677,2022-10-25T08:03:30.832422+00:00,market,62500,Golden bars market order partially filled,"{""resource"": ""Golden bars"", ""amount"": 10, ""quality"": 2, ""price"": ""$6250.00"", ""buyer"": ""BabadanFakir"", ""profit"": ""$19911"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
920044670,2022-10-25T08:03:30.075982+00:00,production,-26263,Production of Plastic,"{""amount"": 10745, ""price"": ""$8.96"", ""quality"": 1}"
920044314,2022-10-25T08:03:05.412153+00:00,production,-174,Production of Golden bars,"{""amount"": 12, ""price"": ""$4190.88"", ""quality"": 2}"
920043655,2022-10-25T08:02:24.582899+00:00,production,-41293,Production of Batteries,"{""amount"": 2622, ""price"": ""$72.82"", ""quality"": 1}"
920043228,2022-10-25T08:01:56.629902+00:00,production,-30368,Production of Rocket fuel,"{""amount"": 4744, ""price"": ""$22.66"", ""quality"": 1}"
920043102,2022-10-25T08:01:48.947375+00:00,production,-15035,Production of Gold ore,"{""amount"": 2450, ""price"": ""$20.53"", ""quality"": 1}"
920042884,2022-10-25T08:01:36.442779+00:00,fees,-18563,Market fees selling Golden bars,"{""remaining_fees"": ""$0""}"
920042882,2022-10-25T08:01:36.410989+00:00,market,325000,Golden bars market order partially filled,"{""resource"": ""Golden bars"", ""amount"": 52, ""quality"": 2, ""price"": ""$6250.00"", ""buyer"": ""Pierre Industrie"", ""profit"": ""$84978"", ""fees"": ""$18563"", ""remaining_fees"": ""$0""}"
